title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 CBSA NAICS2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4674,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_CBSA_NAC2.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,9.9,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 CBSA NAICS3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4676,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_CBSA_NAC3.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,19.8,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 NAICS2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4677,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_NAC2.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.09,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 NAICS3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4678,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_NAC3.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.32,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 NAICS4 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4679,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_NAC4.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.96,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 NAICS5 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4680,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_NAC5.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,1.9,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 National Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4681,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_US.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.0080,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 State NAICS2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4682,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_STATE_NAC2.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,2.6,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 State Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4683,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_STATE.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.18,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
"Job Patterns for Minorities and Women in State and Local Government, 2009 Aggregate by Government Function","As part of its mandate under Title VII of the Civil Rights Act of 1964, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition for their work forces by sex and by race/ethnic category. EEOC collects labor force data from state and local governments with 100 or more employees within 50 U.S. states and District of Columbia. The reporting agencies provide information on their employment totals, employees' job category and salary by sex and race/ethnic groups as of June 30 of the survey year. Since 1993 the EEO4 survey is conducted biennially in every odd-numbered year. The confidentiality provision which governs release of these data (section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individual identifiable information. However data in aggregated format for major geographic areas and by government types and functions for state and local governments are available.","EEOC, EEO-4, ""State and Local Government"", ""EEO-4 Survey""",03/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4684,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/E4_Data_table_US_by_funct_2009.txt,txt,,,USA,2008-2009,03/14/2011,Bi-annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/,Array,0.025,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo4survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-4 survey"
"Job Patterns for Minorities and Women in State and Local Government, 2009 National Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition for their work forces by sex and by race/ethnic category. EEOC collects labor force data from state and local governments with 100 or more employees within 50 U.S. states and District of Columbia. The reporting agencies provide information on their employment totals, employees' job category and salary by sex and race/ethnic groups as of June 30 of the survey year. Since 1993 the EEO4 survey is conducted biennially in every odd-numbered year. The confidentiality provision which governs release of these data (section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individual identifiable information. However data in aggregated format for major geographic areas and by government types and functions for state and local governments are available.","EEOC, EEO-4, ""State and Local Government"", ""EEO-4 Survey""",03/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4685,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/E4_Data_table_US_Gvt_2009.txt,txt,,,USA,2008-2009,03/14/2011,Bi-annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/,Array,0.0050,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo4survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-4 survey"
"Job Patterns for Minorities and Women in State and Local Government, 2009 Aggregate by State","As part of its mandate under Title VII of the Civil Rights Act of 1964, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition for their work forces by sex and by race/ethnic category. EEOC collects labor force data from state and local governments with 100 or more employees within 50 U.S. states and District of Columbia. The reporting agencies provide information on their employment totals, employees' job category and salary by sex and race/ethnic groups as of June 30 of the survey year. Since 1993 the EEO4 survey is conducted biennially in every odd-numbered year. The confidentiality provision which governs release of these data (section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individual identifiable information. However data in aggregated format for major geographic areas and by government types and functions for state and local governments are available.","EEOC, EEO-4, ""State and Local Government"", ""EEO-4 Survey""",03/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4686,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/E4_Data_table_US_by_state_2009.txt,txt,,,USA,2008-2009,03/14/2011,Bi-annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/,Array,0.063,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo4survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-4 survey"
"Job Patterns for Minorities and Women in State and Local Government, 2009 Aggregate by Government Type","As part of its mandate under Title VII of the Civil Rights Act of 1964, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition for their work forces by sex and by race/ethnic category. EEOC collects labor force data from state and local governments with 100 or more employees within 50 U.S. states and District of Columbia. The reporting agencies provide information on their employment totals, employees' job category and salary by sex and race/ethnic groups as of June 30 of the survey year. Since 1993 the EEO4 survey is conducted biennially in every odd-numbered year. The confidentiality provision which governs release of these data (section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individual identifiable information. However data in aggregated format for major geographic areas and by government types and functions for state and local governments are available.","EEOC, EEO-4, ""State and Local Government"", ""EEO-4 Survey""",03/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4687,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/E4_Data_table_US_by_type_2009.txt,txt,,,USA,2008-2009,03/14/2011,Bi-annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/,Array,0.0050,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo4survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo4/2009/datasets/US_Data_dictionary_EEO4.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-4 survey"
