title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2005)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2005,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-424,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2005.xml,XML,,,Global,2005,"January 2005",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2005.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2005.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2004)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2004,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-425,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2004.xml,XML,,,Global,2004,"January 2004",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2004.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2004.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2003)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2003,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-426,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2003.xml,XML,,,Global,2003,"January 2003",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2003.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2003.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2002)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2002,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-427,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2002.xml,XML,,,Global,2002,"January 2002",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2002.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2002.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2001)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2001,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-428,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2001.xml,XML,,,Global,2001,"January 2001",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2001.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2001.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (2000)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2000,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-429,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2000.xml,XML,,,Global,2000,"January 2000",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2000.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_2000.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (1999)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/1999,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-430,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1999.xml,XML,,,Global,1999,"January 1999",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1999.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1999.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (1998)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/1998,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-431,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1998.xml,XML,,,Global,1998,"January 1998",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1998.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1998.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (1997)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/1997,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-432,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1997.xml,XML,,,Global,1997,"January 1997",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1997.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1997.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (1996)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/1996,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-433,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1996.xml,XML,,,Global,1996,"January 1996",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1996.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1996.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Yield Curve Rates (1995)","Treasury Yield Curve Rates. These rates are commonly referred to as ""Constant Maturity Treasury"" rates, or CMTs. Yields are interpolated by the Treasury from the daily yield curve. This curve, which relates the yield on a security to its time to maturity is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10, 20, and 30 years. This method provides a yield for a 10 year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. ","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/1995,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-434,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1995.xml,XML,,,Global,1995,"January 1995",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1995.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yield_historical_1995.shtml</a>",202-622-9653,"Treasury Yield Curve Rate","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>",other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/yieldmethod.html</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
