title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Coal Production by MSHA ID, Mine Operation, Union Status, and Average Number of Employees and Hours","Coal Production Data Files contain information which identify the mining operation (i.e., operation name, mailing address, telephone number, State and county of operation, etc.), annual coal production, and code definitions. ","coal database, coal production, coal data, coal data file, coal production file, coal information, coal mine employment, energy",2008,"Department of Energy","Gina Pearson",gina.pearson@eia.doe.gov,DOE-1137,public,http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7ainst.pdf,http://www.eia.doe.gov/cneaf/coal/page/databases/coalpublic07.xls,XLS,,,"Coal Origin State and county",2007,1991,annual,,County,,"Section 19. Energy and Utilities",http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7ainst.pdf,Array,1.238,,,,"Energy Information Administration","Energy Information Administration, Department of Energy",eia-doe-gov,"Raw Data Catalog",Statistical,http://www.eia.doe.gov/cneaf/coal/page/databases/coalpublic07.xls,,http://www.eia.doe.gov/fuelcoal.html,http://www.eia.doe.gov/cneaf/coal/page/database.html,202-586-6537,"Coal mining companies and coal preparation plant operators",http://www.eia.doe.gov/oss/forms.html#eia-7a,"Energy Information Administration Form EIA-7A, Coal Production and Preparation Report","http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7ainst.pdf, http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7amine.pdf, http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7atip.pdf",http://www.eia.doe.gov/cneaf/coal/page/surveys/formeia7ainst.pdf,"Energy Information Administration",Yes,Yes,0,,http://www.eia.doe.gov/oss/forms.html#eia-7a,"mandatory census",,,,http://www.eia.doe.gov/oss/forms.html#eia-7a,,,,N,N,N,,
"Monthly Electric Utility Sales and Revenue (Form EIA-826) Data 2008 ","Utility level retail sales of electricity and associated revenue by end-use sector, State, and reporting month.","electric utility, retail electricity sales, electricity revenue, retail sales, electricity sales, retail sales of electricity, end-use sector sales of electricity, electric revenue, electric prices, electric cost, residential electric prices, industrial electric prices, commercial electric prices, transportation electric prices, cents per kWh, state electric prices, national electric prices",4/24/09,"Department of Energy","Gina Pearson, EIA POC",gina.pearson@eia.doe.gov,DOE-1138,public,http://www.eia.gov/cneaf/electricity/forms/eia826.pdf,http://www.eia.gov/Ftproot/pub/electricity/f8262008.xls,XLS,,,"All 50 States and the District of Columbia",2008,1990,Monthly,,State,"http://www.eia.doe.gov/cneaf/electricity/forms/eiawebme.pdf ","Section 19. Energy and Utilities",http://www.eia.gov/cneaf/electricity/forms/eia826.pdf,Array,"1.37 MB",,,,"Energy Information Administration","Energy Information Administration, Department of Energy",eia-doe-gov,"Raw Data Catalog",Statistical,http://www.eia.gov/cneaf/electricity/page/eia826.html,,http://www.eia.gov/electricity/,http://www.eia.gov/cneaf/electricity/page/eia826.html,202-586-6537,"Electric utilities",,"U.S. Energy Information Administration Form EIA-826, Monthly Electric Utility Sales and Revenue Report with State Distributions",http://www.eia.gov/cneaf/electricity/forms/eia826.pdf,http://www.eia.gov/cneaf/electricity/forms/eia826.pdf,"U.S. Energy Information Administration",Yes,Yes,1,,"http://www.eia.gov/cneaf/electricity/forms/eiawebme.pdf ","http://www.eia.gov/cneaf/electricity/forms/eiawebme.pdf ","http://www.eia.gov/cneaf/electricity/forms/eiawebme.pdf ","http://www.eia.gov/cneaf/electricity/forms/eiawebme.pdf ","http://www.eia.gov/cneaf/electricity/forms/eia826.pdf ","http://www.eia.gov/cneaf/electricity/forms/eia826.pdf ",,"http://www.eia.gov/cneaf/electricity/forms/eiawebme.pdf ",,N,N,N,,
"OSTIblog Widget","This widget presents the latest OSTIblog postings.  OSTIblog contains conversation and discussion about innovative technologies, ground-breaking search tools that accelerate scientific discovery and other issues relevant to the Department of Energy Office of Scientific and Technical Information.","osti weblog, blog, OSTIblog, energy, science, research, energy research, science research, technology, information, Office of Scientific and Technical Information, OSTI, global discovery, research results, report literature, databases, federated search tools, accelerating science, sti, technical reports",irregular,"Department of Energy","Doug Bales","balesd@osti.gov ",DOE-1143,public,n/a,http://www.osti.gov/ostiblog/subscribe,TXT(CSV),,,n/a,n/a,11/19/2010,n/a,,,,"Section 16. Science and Technology",n/a,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"OSTIblog Widget http://www.osti.gov/ostiblog/subscribe/#_widget",,"OSTIblog  http://www.osti.gov/ostiblog/",http://www.osti.gov/widgets.html,865-576-3960,n/a,,Person/Computer,,n/a,"Department of Energy",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"OSTI News Feed","An RSS feed with news from the Department of Energy Office of Scientific and Technical Information","energy, science, research, energy research, science research, technology, information, Office of Scientific and Technical Information, OSTI, global discovery, research results, Department of Energy, DOE, scientific journals, preprints, science.gov, journal literature, reports, publications, software, report literature, ",irregular,"Department of Energy","Cathey Daniels, Editor, 865-576-9539, danielsc@osti.gov ",,DOE-1144,public,,http://www.osti.gov/newsfeeds/rss-osti.xml,RSS,,,n/a,n/a,01-Jan-2009,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Administrative,"OSTI News Feed   http://www.osti.gov/newsfeeds/rss-osti.xml",,"Office of Scientific and Technical Information http://www.osti.gov/",http://www.osti.gov/news/rss.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"OSTI's Podcast News Feed","An RSS feed with podcasts of news and information from the Department of Energy Office of Scientific and Technical Information","energy, science, research, energy research, science research, technology, information, Office of Scientific and Technical Information, OSTI, global discovery, research results, Department of Energy, DOE, scientific journals, preprints, science.gov, journal literature, reports, publications, software, report literature, federated search",irregular,"Department of Energy","Cathey Daniels, Editor, 865-576-9539, danielsc@osti.gov ",,DOE-1145,public,,http://www.osti.gov/newsfeeds/podcasts/ostipodcast.xml,RSS,,,n/a,n/a,01-Jan-2009,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Administrative,"OSTI's Podcast News Feed http://www.osti.gov/newsfeeds/podcasts/ostipodcast.xml",,"Office of Scientific and Technical Information http://www.osti.gov/",http://www.osti.gov/news/rss.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DOE R&D Accomplishments Widget ","Discover outcomes of past DOE R&D which have had significant economic impact, improved people's lives, or been widely recognized as a remarkable advance in science. ","research and development, R&D accomplishments, research and development accomplishments, research results, success stories, DOE R&D, snapshots, inventions, discoveries, outcomes, reports, research accomplishments, research investments, achievements, Nobel Laureates, Nobel Prize winners, impacts, legacy, economic impact, economic investments, innovation, Enrico Fermi Award ",irregular,"Department of Energy","Doug Bales, Technical Information Specialist, 865-576-3960, balesd@osti.gov ",,DOE-1223,public,,http://www.osti.gov/accomplishments/widget.html,TXT(CSV),,,n/a,n/a,5/27/2010,n/a,,,,"Section 16. Science and Technology",,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"DOE R&D Accomplishments Widget  http://www.osti.gov/accomplishments/widget.html",,"DOE R&D Accomplishments  http://www.osti.gov/accomplishments/",http://www.osti.gov/widgets.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"DOE Patents Widget","A searchable database of  patents resulting from sponsored research by the Department of Energy and predecessor agencies.","AEC, Atomic Energy Commission, Department of Energy, DOE, Energy Research and Development Administration, ERDA, innovation, intellectual property, invention, inventions, OSTI, patents, research and development, scientific and technical information, search tools, U.S. Government, Office of Scientific and Technical Information",quarterly,"Department of Energy","Doug Bales, Technical Information Specialist, 865-576-3960, balesd@osti.gov ",,DOE-1224,public,,http://www.osti.gov/doepatents/widget.jsp,TXT(CSV),,,n/a,1940-present,9/29/10,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/doepatents/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"DOE Patents Widget  http://www.osti.gov/doepatents/widget.jsp",,"DOepatents  http://www.osti.gov/doepatents/",http://www.osti.gov/widgets.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"Energy Citations Database Widget ","The Energy Citations Database (ECD) provides access to historical and current research (1948 to the present) from the Department of Energy (DOE) and predecessor agencies.","ECD, energy citations, research and development, energy, scientific and technical information, STI, Energy Research and Development Administration, ERDA, Atomic Energy Commission, AEC, biology, biomedicine, chemistry, coal, gas, oil, hydroelectricity, conservation technology, direct energy conversion, energy policy, engineering, environmental science, geosciences, geothermal energy, hazardous waste management, human genome project, isotope technology, radiation technology, materials handling, metals and ceramics, nuclear power, thermonuclear power, renewable energy sources, solar energy, wind energy, biomass, tidal energy, physics, synthetic fuels",bi-weekly,"Department of Energy","Doug Bales, Technical Information Specialist, 865-576-3960, balesd@osti.gov ",,DOE-1225,public,,http://www.osti.gov/energycitations/widget.jsp,TXT(CSV),,,n/a,1948-present,7/29/2010,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/energycitations/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"Energy Citations Database Widget - http://www.osti.gov/energycitations/widget.jsp",,"Energy Citations Database  http://www.osti.gov/energycitations/",http://www.osti.gov/widgets.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"Information Bridge Widget","The widget provides a search box for the DOE Information Bridge, containing Department of Energy full-text technical reports in physics, chemistry, materials, biology, environmental cleanup, energy technologies and others.  Selected coverage of reports from DOE predecessor agencies (AEC, ERDA). ","AEC, Atomic Energy Commission, ERDA, Energy Research and Development Administration, Manhattan Project, Department of Energy, DOE, Office of Scientific and Technical Information, OSTI, scientific reports, technical reports, energy research, information bridge, mathematics, computing, information science, coal, lignite, peat, petroleum, natural gas, oil shales, tar sands, nuclear fuels, radioactive wastes, isotopes, radiation, hydrogen, biomass fuels, synthetic fuels, hydro energy, solar energy, geothermal energy, tidal power, wave power, wind energy, fossil fuels, power plants, nuclear reactors, power transmission, power generation, energy storage, energy policy, energy conversion, energy conservation, energy consumption, energy utilization, advanced propulsion, safeguards, materials science, chemistry, radiochemistry, nuclear chemistry, engineering, accelerators, instrumentation, nuclear science, nuclear technology, environmental sciences, biology, life sciences, dosimetry, radiology, nuclear medicine, pollution, geosciences, mechanics, quantum mechanics, physics, elementary particles and fields, nuclear physics, radiation physics, atomic and molecular physics, condensed matter physics, superconductivity, superfluidity, plasma physics, fusion technology",bi-weekly,"Department of Energy","Doug Bales, Technical Information Specialist",balesd@osti.gov,DOE-1227,public,,http://www.osti.gov/bridge/widget.jsp,TXT(CSV),,,n/a,"1991-present, limited 1948-1990",7/29/2010,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/bridge/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"Information Bridge Widget   http://www.osti.gov/bridge/widget.jsp",,"Information Bridge:  DOE Scientific and Technical Information   http://www.osti.gov/bridge/",http://www.osti.gov/widgets.html,865-576-3960,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"Librarian Research Widget","This site contains a widget accessing a variety of scientific and technical information sources from the U.S. Department of Energy (DOE) Office of Scientific and Technical Information (OSTI).  The widget allows you to search Science.gov, WorldWideScience.org, ScienceAccelerator, and DOE Information Bridge.","scientific and technical information, search tools, U.S. Government, international science, library tools, news, top documents downloaded, top subjects downloaded, featured DOE laboratory, Science.gov, WorldWideScience.org, ScienceAccelerator, Information Bridge",daily,"Department of Energy","Doug Bales, Technical Information Specialist, 865-576-3960, balesd@osti.gov ",,DOE-1228,public,,http://www.osti.gov/librarian/widget,TXT(CSV),,,n/a,n/a,6/29/2009,n/a,,,,"Section 16. Science and Technology",http://www.osti.gov/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"Librarian Research Widget  http://www.osti.gov/librarian/widget",,"Office of Scientific and Technical Information http://www.osti.gov/",http://www.osti.gov/widgets.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"Science Accelerator Widget","This widget allows users to search Science Accelerator, a gateway to science, including DOE R&D results, major R&D accomplishments, and recent research of interest to U.S. Department of Energy, via resources made available by the Office of Scientific and Technical Information (OSTI).   This federated search tool allows users to search eleven OSTI produced scientific databases and search tools with one inquiry.  Resources searched:  DOE Information Bridge, DOE R&D Accomplishments, DOE Data Explorer, DOEpatents, DOE Green Energy, Energy Citations Database, Energy Science and Technology Software Center, Science Journals Connector, Science Conference Proceedings, E-print Network, ScienceCinema.","advanced research, biology research paper, chemistry research, computer engineering, earth science, future research, government science, health science, homeschool science, journal literature, latest science news, nuclear engineering, physics research, publications, R&D, report literature, reports, research, research laboratories, science, Science Accelerator, science and technology education, science article, science articles, science editor, science journal, science laboratory, science news, science products, science programs, science research, science resource, science resources, federated search, metasearch",daily,"Department of Energy","Doug Bales, Technical Information Specialist, 865-576-3960, balesd@osti.gov ",,DOE-1230,public,,http://www.scienceaccelerator.gov/widget/,TXT(CSV),,,n/a,n/a,5/28/2010,n/a,,,,"Section 16. Science and Technology",http://www.scienceaccelerator.gov/,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Research,"Science Accelerator Widget  http://www.scienceaccelerator.gov/widget/",,"Science Accelerator   http://www.scienceaccelerator.gov/",http://www.osti.gov/widgets.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"DOE Patents News Feeds","An RSS feed with news on patents from the Department of Energy sponsored research.","patents, Department of Energy, DOE, intellectual property, innovation, inventions, research, OSTI, research and development, scientific and technical information, search tools, U.S. Government, Office of Scientific and Technical Information",irregular,"Department of Energy","Cathey Daniels, Editor, 865-576-9539, danielsc@osti.gov ",,DOE-1231,public,,http://www.osti.gov/includes/doepatents/patents.xml,RSS,,,n/a,n/a,01-Jan-2006,n/a,,,,"Section 16. Science and Technology",,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Administrative,"DOE Patents News Feeds  http://www.osti.gov/includes/doepatents/patents.xml",,"DOepatents  http://www.osti.gov/doepatents/",http://www.osti.gov/news/rss.html,,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"DOE R&D Accomplishments News Feeds","An RSS feed with news of Department of Energy R&D accomplishments that have had significant economic impact, have improved people's lives, or have been widely recognized as remarkable advances in science. ","research and development, R&D accomplishments, research and development accomplishments, Office of Scientific and Technical Information, research results, success stories, DOE R&D, OSTI, snapshots, inventions, discoveries, outcomes, reports, research accomplishments, research investments, achievements, Nobel Laureates, Nobel Prize winners, impacts, legacy, economic impact, economic investments, innovation, Enrico Fermi Award winners, Department of Energy, Atomic Energy Commission, AEC, Energy Research and Development Administration, ERDA",irregular,"Department of Energy","Cathey Daniels ",danielsc@osti.gov,DOE-1232,public,,http://www.osti.gov/accomplishments/newsfeeds/rss.xml,RSS,,,n/a,n/a,01-Jan-2005,n/a,,,,"Section 16. Science and Technology",n/a,Array,1.0,,,,"Office of Scientific and Technical Information","Office of Scientific and Technical Information, Department of Energy",osti-gov,"Tool Catalog",Administrative,"DOE R&D Accomplishments News Feeds   http://www.osti.gov/accomplishments/newsfeeds/rss.xml",,"DOE R&D Accomplishments  http://www.osti.gov/accomplishments/",http://www.osti.gov/news/rss.html,865-576-9539,n/a,,Person/Computer,,,"Department of Energy",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
